BEDSCode,recType,name,currentCounts_onSitePositiveStudents,currentCounts_onSitePositiveTeachers,currentCounts_onSitePositiveStaff,StreetAddress,City,State,Zip+4,longitude,latitude
321000010008,Public,PS 8 ISSAC VARIAN,0,0,0,3010 BRIGGS AVE,BRONX,NY,104581699,-73.883339,40.872259
321000010009,Public,PS 9 RYER AVENUE ELEMENTARY SCHOOL,0,0,0,230 E 183RD ST,BRONX,NY,104587966,-73.898821,40.85644
321000010015,Public,PS 15 INSTITUTE FOR ENVIRONMENTAL LEARNING,0,0,0,2195 ANDREWS AVE,BRONX,NY,10453,-73.909763,40.859243
321000010020,Public,PS/MS 20 PO GEORGE J WERDAN III,0,0,0,3050 WEBSTER AVE,BRONX,NY,10458,-73.878731,40.869482
321000010023,Public,PS 23 NEW CHILDREN'S SCHOOL (THE),0,0,0,2151 WASHINGTON AVE,BRONX,NY,10457,-73.894951,40.853294
321000010024,Public,PS 24 SPUYTEN DUYVIL,0,0,0,660 W 236TH ST,BRONX,NY,104631393,-73.915114,40.886922
321000010032,Public,PS 32 BELMONT,0,0,0,690 E 183RD ST,BRONX,NY,104588795,-73.88622,40.851724
321000010033,Public,PS 33 TIMOTHY DWIGHT,0,0,0,2424 JEROME AVE,BRONX,NY,104686494,-73.901268,40.861698
321000010037,Public,PS 37 MULTIPLE INTELLIGENCE SCHOOL,0,0,0,360 W 230TH ST,BRONX,NY,10463,-73.913694,40.877935
321000010045,Public,THOMAS C GIORDANO MIDDLE SCHOOL 45,0,0,0,2502 LORILLARD PL,BRONX,NY,104585915,-73.887026,40.858389
321000010046,Public,PS 46 EDGAR ALLAN POE,0,0,0,279 E 196TH ST,BRONX,NY,104583599,-73.890402,40.867169
321000010051,Public,BRONX STEM AND ARTS ACADEMY (THE),0,0,0,695 E 182ND ST,BRONX,NY,10457,-73.886997,40.850674
321000010054,Public,PS/IS 54,0,0,0,2703 WEBSTER AVE,BRONX,NY,10458,-73.88794,40.864872
321000010056,Public,PS 56 NORWOOD HEIGHTS,0,0,0,341 E 207TH ST,BRONX,NY,10467,-73.874912,40.875481
321000010059,Public,PS 59 COMMUNITY SCHOOL OF TECHNOLOGY (THE),0,0,0,2185 BATHGATE AVE,BRONX,NY,104572592,-73.893639,40.853141
321000010077,Public,BEDFORD PARK ELEMENTARY SCHOOL,0,0,0,3177 WEBSTER AVE,BRONX,NY,10467,-73.875375,40.872559
321000010080,Public,JHS 80 MOSHOLU PARKWAY (THE),0,0,0,149 E MOSHOLU PKWY NORTH,BRONX,NY,104672999,-73.881245,40.876819
321000010080,Public,JHS 80 MOSHOLU PARKWAY (THE),0,0,0,149 E MOSHOLU PKWY NORTH,BRONX,NY,104672999,-73.881245,40.876819
321000010081,Public,PS 81 ROBERT J CHRISTEN,0,0,0,5550 RIVERDALE AVE,BRONX,NY,104712498,-73.904657,40.903275
321000010085,Public,PS 85 GREAT EXPECTATIONS,0,0,0,2400 MARION AVE,BRONX,NY,104587499,-73.894682,40.858689
321000010086,Public,PS 86 KINGSBRIDGE HEIGHTS,0,0,0,2756 RESERVOIR AVE,BRONX,NY,104682799,-73.897066,40.869061
321000010091,Public,PS 91,0,0,0,2220 AQUEDUCT AVE,BRONX,NY,104531499,-73.907494,40.858286
321000010091,Public,PS 91,0,0,0,2220 AQUEDUCT AVE,BRONX,NY,104531499,-73.907494,40.858286
321000010094,Public,PS 94 KINGS COLLEGE SCHOOL,0,0,0,3530 KINGS COLLEGE PL,BRONX,NY,104671599,-73.875268,40.880661
321000010095,Public,PS 95 SHEILA MENCHER,0,0,0,3961 HILLMAN AVE,BRONX,NY,104633099,-73.891664,40.883049
321000010118,Public,JHS 118 WILLIAM W NILES,0,0,0,577 E 179TH ST,BRONX,NY,104573398,-73.892482,40.848702
321000010159,Public,PS 159 LUIS MUMOZ MARIN BILING,0,0,0,2315 WASHINGTON AVE,BRONX,NY,10457,-73.893136,40.85568
321000010205,Public,PS 205 FIORELLO LAGUARDIA,0,0,0,2475 SOUTHERN BLVD,BRONX,NY,104586598,-73.881753,40.855759
321000010206,Public,IS 206 ANN MERSEREAU,0,0,0,2280 AQUEDUCT AVE,BRONX,NY,10468,-73.906285,40.859534
321000010207,Public,PS 207,0,0,0,3030 GODWIN TER,BRONX,NY,104635399,-73.906197,40.878327
321000010209,Public,PS 209,0,0,0,313 E 183RD ST,BRONX,NY,10458,-73.897635,40.856834
321000010225,Public,THEATRE ARTS PRODUCTION COMPANY SCHOOL,0,0,0,2225 WEBSTER AVE,BRONX,NY,10457,-73.897404,40.854257
321000010226,Public,PS 226,0,0,0,1950 SEDGWICK AVE,BRONX,NY,104532700,-73.916076,40.855822
321000010228,Public,JONAS BRONCK ACADEMY,0,0,0,400 E FORDHAM RD,BRONX,NY,10458,-73.891562,40.860987
321000010244,Public,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM (THE),0,0,0,120 W 231ST ST,BRONX,NY,10463,-73.901565,40.875636
321000010246,Public,PS 246 POE CENTER,0,0,0,2641 GRAND CONCOURSE,BRONX,NY,104684497,-73.8953,40.865972
321000010254,Public,IS 254,0,0,0,2452 WASHINGTON AVE,BRONX,NY,10458,-73.889878,40.858721
321000010279,Public,PS 279 CAPT MANUEL RIVERA JR,0,0,0,2100 WALTON AVE,BRONX,NY,10453,-73.904958,40.854666
321000010280,Public,PS/MS 280 MOSHOLU PARKWAY,0,0,0,3202 STEUBEN AVE,BRONX,NY,10467,-73.881245,40.876819
321000010280,Public,PS/MS 280 MOSHOLU PARKWAY,0,0,0,3202 STEUBEN AVE,BRONX,NY,10467,-73.881245,40.876819
321000010291,Public,PS 291,0,0,0,2195 ANDREWS AVE,BRONX,NY,10453,-73.909763,40.859243
321000010306,Public,PS 306,0,0,0,40 W TREMONT AVE,BRONX,NY,10453,-73.910827,40.850722
321000010307,Public,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY,0,0,0,124 EAMES PL,BRONX,NY,10468,-73.901821,40.869142
321000010308,Public,BRONX DANCE ACADEMY SCHOOL,0,0,0,3617 BAINBRIDGE AVE,BRONX,NY,10467,-73.878051,40.885428
321000010310,Public,PS 310 MARBLE HILL,0,0,0,260 W KINGSBRIDGE RD,BRONX,NY,104637399,-73.905547,40.872477
321000010315,Public,PS 315 LAB SCHOOL,0,0,0,2865 CLAFLIN AVE,BRONX,NY,10468,-73.900068,40.873659
321000010331,Public,BRONX SCHOOL OF YOUNG LEADERS (THE),0,0,0,40 W TREMONT ST,BRONX,NY,10453,-73.910827,40.850722
321000010340,Public,PS 340,0,0,0,25 W 195TH ST,BRONX,NY,10468,-73.897171,40.869407
321000010344,Public,AMPARK NEIGHBORHOOD,0,0,0,3961 HILLMAN AVE,BRONX,NY,10463,-73.891664,40.883049
321000010360,Public,PS 360,0,0,0,2880 KINGSBRIDGE TER,BRONX,NY,10463,-73.902214,40.874717
321000010363,Public,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,0,0,0,120 E 184TH ST,BRONX,NY,10468,-73.90049,40.859496
321000010368,Public,IN-TECH ACADEMY (MS/HS 368),0,0,0,2975 TIBBETTS AVE,BRONX,NY,10463,-73.913694,40.877935
321000010382,Public,"ELEMENTARY SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY",0,0,0,125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000010386,Public,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,0,0,0,125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000010390,Public,MS 390,0,0,0,1930 ANDREWS AVE,BRONX,NY,10453,-73.913016,40.854335
321000010391,Public,ANGELO PATRI MIDDLE SCHOOL (THE),0,0,0,2225 WEBSTER AVE,BRONX,NY,10457,-73.897404,40.854257
321000010396,Public,PS 396,0,0,0,1930 ANDREWS AVE,BRONX,NY,10453,-73.913016,40.854335
321000010447,Public,CRESTON ACADEMY,0,0,0,125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000011141,Public,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),0,0,0,660 W 237TH ST,BRONX,NY,104631499,-73.914141,40.887407
321000011213,Public,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,0,0,0,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011237,Public,"MARIE CURIE HIGH SCH-NURSING, MEDICINE",0,0,0,120 W 231ST ST,BRONX,NY,10463,-73.901565,40.875636
321000011243,Public,WEST BRONX ACADEMY FOR THE FUTURE,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011264,Public,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),0,0,0,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011268,Public,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,0,0,0,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011284,Public,BRONX SCHOOL OF LAW AND FINANCE,0,0,0,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011319,Public,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,0,0,1,560 E 179TH ST,BRONX,NY,10457,-73.893744,40.848385
321000011342,Public,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,0,0,0,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011351,Public,BRONX COLLABORATIVE HIGH SCHOOL,0,0,0,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011353,Public,WORLD VIEW HIGH SCHOOL,0,0,0,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011374,Public,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIGH SCHOOL,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011397,Public,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY,0,0,0,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011433,Public,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,0,0,0,2780 RESEVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011434,Public,BELMONT PREPARATORY HIGH SCHOOL,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011437,Public,FORDHAM HIGH SCHOOL FOR THE ARTS,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011438,Public,FORDHAM LEADERSHIP ACADEMY,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011439,Public,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,0,0,0,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011440,Public,DEWITT CLINTON HIGH SCHOOL,0,0,0,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011442,Public,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE),0,0,0,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011445,Public,BRONX HIGH SCHOOL OF SCIENCE (THE),0,0,0,75 W 205TH ST,BRONX,NY,10468,-73.889011,40.879958
321000011477,Public,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,0,0,0,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011524,Public,CROTONA INTERNATIONAL HIGH SCHOOL,0,0,0,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011546,Public,BRONX THEATRE HIGH SCHOOL,0,0,0,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011549,Public,DISCOVERY HIGH SCHOOL,0,0,0,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011565,Public,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,0,0,0,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011696,Public,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,0,0,0,2925 GOULDEN AVE,BRONX,NY,10468,-73.895543,40.874725
321000011696,Public,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,0,0,0,2925 GOULDEN AVE,BRONX,NY,10468,-73.895543,40.874725
321000145201,Non-Public,AQUINAS HIGH SCHOOL,0,0,0,685 E 182ND ST,BRONX,NY,104571801,-73.8872195,40.8515047
321000145237,Non-Public,SAINT BRENDAN SCHOOL,0,0,0,268 E 207TH ST,BRONX,NY,10467,-73.8776494,40.8753847
321000145270,Non-Public,FORDHAM PREPARATORY SCHOOL,0,0,0,441 E FORDHAM RD,BRONX,NY,104585175,-73.8854257,40.8620281
321000145276,Non-Public,SAINT GABRIEL SCHOOL,0,0,0,590 W 235TH ST,BRONX,NY,104631647,-73.9112273,40.8856877
321000145313,Non-Public,,,,,3143 KINGSBRIDGE AVE,BRONX,NY,104633943,-73.9059204,40.8809385
321000145344,Non-Public,SAINT MARGARET OF CORTONA SCHOOL,0,0,0,452 W 260TH ST,BRONX,NY,104711826,-73.9030693,40.9079815
321000145364,Non-Public,ACADEMY OF MOUNT SAINT URSULA,0,0,0,330 BEDFORD PARK BLVD,BRONX,NY,104582493,-73.8856425,40.8692121
321000145383,Non-Public,OUR LADY OF MOUNT CARMEL SCHOOL,0,0,0,2465 BATHGATE AVE,BRONX,NY,104585928,-73.8890373,40.8581499
321000145390,Non-Public,OUR LADY OF REFUGE SCHOOL,0,0,0,2708 BRIGGS AVE,BRONX,NY,104583506,-73.8912007,40.8665794
321000145406,Non-Public,SAINT PHILIP NERI SCHOOL,0,0,0,3031 GRAND CONCOURSE,BRONX,NY,104681447,-73.8873421,40.8739601
321000145434,Non-Public,SAINT SIMON STOCK ELEMENTARY SCHOOL,0,0,0,2195 VALENTINE AVE,BRONX,NY,104572201,-73.8991287,40.8552232
321000206859,Non-Public,KINNERET DAY SCHOOL,0,0,0,2600 NETHERLAND AVE,BRONX,NY,104634801,-73.9148041,40.8787068
321000226395,Non-Public,SINAI - SPECIAL NEEDS INSTITUTE INC,0,0,0,655 W 254TH ST,BRONX,NY,10471,-73.9111766,40.9038362
321000226424,Non-Public,SALANTER AKIBA RIVERDALE ACADEMY,0,0,0,655 W 254TH ST,BRONX,NY,104717433,-73.9111766,40.9038362
321000228919,Non-Public,,,,,4904 INDEPENDENCE AVE,RIVERDALE,NY,104712802,-73.911271,40.896733
321000229709,Non-Public,YESHIVA OHAVEI TORAH OF RIVERDALE,0,0,0,450 W 250TH ST,BRONX,NY,104712926,-73.9072543,40.8973807
321000229954,Non-Public,SAR HIGH SCHOOL,0,0,0,503 W 259TH ST,RIVERDALE,NY,104711247,-73.9047479,40.9071846
321000860704,Charter,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES,0,0,0,99 TERRACE VIEW AVE-RM 360,BRONX,NY,10463,-73.912686,40.877379
321000860904,Charter,INTERNATIONAL LEADERSHIP CHARTER  HIGH SCHOOL,0,0,0,3030 RIVERDALE AVE,BRONX,NY,10463,-73.909955,40.880853
321000860914,Charter,BRONX COMMUNITY CHARTER SCHOOL,0,0,0,3170 WEBSTER AVE,BRONX,NY,10467,-73.875451,40.872455
321000860999,Charter,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE,0,0,0,99 TERRACE VIEW AVE-RM 254,BRONX,NY,10463,-73.912686,40.877379
321000861064,Charter,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,0,0,0,1960 UNIVERSITY AVE,BRONX,NY,10453,-73.911708,40.853728
321000861074,Charter,AMBER CHARTER SCHOOL KINGSBRIDGE,0,0,0,3120 CORLEAR AVE,BRONX,NY,10463,-73.907295,40.880738
321000861075,Charter,ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL,0,0,0,22 MARBLE HILL AVE,BRONX,NY,10463,-73.910426,40.875161
321000861121,Charter,BRONX CHARTER SCHOOL FOR EXCELLENCE 5,0,0,0,1946 BATHGATE AVE,BRONX,NY,10457,-73.89654,40.847487
321000861130,Charter,CARDINAL MCCLOSKEY COMMUNITY CHARTER SCHOOL,0,0,0,685 E 182ND ST,BRONX,NY,10457,-73.887345,40.851395
321000861150,Charter,KIPP BRONX CHARTER SCHOOL II,0,0,0,2246 JEROME AVE,BRONX,NY,10453,-73.903764,40.857932
321000861151,Charter,,,,,2502 LORILLARD PL-4TH FL,BRONX,NY,10458,-73.903764,40.857932
321000861160,Charter,,,,,2336 ANDREWS AVE,BRONX,NY,10468,-73.9065424,40.8619158
321000861161,Charter,,,,,2336 ANDREWS AVE,BRONX,NY,10468,-73.9065424,40.8619158
321000995652,Non-Public,ETHICAL CULTURE FIELDSTON MIDDLE SCHOOL,0,0,0,3901 FIELDSTON RD,BRONX,NY,104713922,-73.9058534,40.8890396
321000996192,Non-Public,HOPE ACADEMY OF THE BRONX,0,0,0,2206 ANDREWS AVE,BRONX,NY,10453,-73.9093671,40.858795
321000996851,Non-Public,HORACE MANN SCHOOL LOWER DIVISION,0,0,0,4440 TIBBETT AVE,BRONX,NY,104713416,-73.9004461,40.8920021
321000996856,Non-Public,HORACE MANN UPPER SCHOOL,0,0,0,231 W 246TH ST,BRONX,NY,104714102,-73.8979559,40.8938112
321000996857,Non-Public,HORACE MANN SCHOOL MIDDLE DIVISION,0,0,0,231 W 246TH ST,BRONX,NY,10471,-73.8979559,40.8938112
321000996867,Non-Public,RIVERDALE COUNTRY SCHOOL,0,0,0,5250 FIELDSTON RD,BRONX,NY,10471,-73.9006326,40.8996939
321000997736,Non-Public,ETHICAL CULTURE FIELDSTON SCHOOL,0,0,0,3901 FIELDSTON RD,BRONX,NY,104713997,-73.9058534,40.8890396
321000997820,Non-Public,ETHICAL CULTURE THE FIELDSTON LOWER SCHOOL,0,0,0,3901 FIELDSTON RD,BRONX,NY,104713992,-73.9058534,40.8890396
321000999090,Non-Public,,,,,2169 GRAND CONCOURSE,BRONX,NY,104532201,-73.9019262,40.8551521
321100010016,Public,PS 16 WAKEFIELD,0,0,0,4550 CARPENTER AVE,BRONX,NY,104701420,-73.854231,40.902311
321100010019,Public,PS 19 JUDITH K WEISS,0,0,0,4318 KATONAH AVE,BRONX,NY,104702094,-73.866949,40.899351
321100010021,Public,PS 21 PHILIP H SHERIDAN,0,0,0,715 E 225TH ST,BRONX,NY,104664299,-73.85942,40.887888
321100010041,Public,PS 41 GUN HILL ROAD,0,0,0,3352 OLINVILLE AVE,BRONX,NY,104676312,-73.867834,40.874754
321100010068,Public,PS 68,0,0,0,4011 MONTICELLO AVE,BRONX,NY,104662303,-73.83888,40.891603
321100010076,Public,PS 76 BENNINGTON SCHOOL (THE),0,0,0,900 ADEE AVE,BRONX,NY,104693998,-73.860928,40.869059
321100010078,Public,PS 78 ANNE HUTCHINSON,0,0,0,1400 NEEDHAM AVE,BRONX,NY,104691515,-73.850563,40.878474
321100010083,Public,PS 83 DONALD HERTZ,0,0,0,950 RHINELANDER AVE,BRONX,NY,104623414,-73.858769,40.849176
321100010087,Public,PS 87,0,0,0,1935 BUSSING AVE,BRONX,NY,104662030,-73.846198,40.895741
321100010089,Public,PS 89,0,0,0,980 MACE AVE,BRONX,NY,104694699,-73.859254,40.862481
321100010096,Public,PS 96 RICHARD RODGERS,0,0,0,2385 OLINVILLE AVE,BRONX,NY,10467,-73.868986,40.86073
321100010096,Public,PS 96 RICHARD RODGERS,0,0,0,2385 OLINVILLE AVE,BRONX,NY,10467,-73.868986,40.86073
321100010097,Public,PS 97,0,0,0,1375 MACE AVE,BRONX,NY,104695632,-73.846768,40.863524
321100010103,Public,PS 103 HECTOR FONTANEZ,0,0,0,4125 CARPENTER AVE,BRONX,NY,104662601,-73.86194,40.892198
321100010105,Public,PS 105 SENATOR ABRAHAM BERNSTEIN,0,0,0,725 BRADY AVE,BRONX,NY,104622701,-73.866264,40.853075
321100010106,Public,PS 106 PARKCHESTER,0,0,0,1514 OLMSTEAD AVE,BRONX,NY,104627100,-73.854823,40.836974
321100010108,Public,PS 108 PHILIP J ABINANTI,0,0,0,1166 NEILL AVE,BRONX,NY,104611739,-73.8532,40.8547
321100010111,Public,PS 111 SETON FALLS,0,0,0,3740 BAYCHESTER AVE,BRONX,NY,104665011,-73.839288,40.884371
321100010112,Public,PS 112 BRONXWOOD,0,0,0,1925 SCHEIFFELIN AVE,BRONX,NY,104665605,-73.843977,40.88494
321100010121,Public,PS 121 THROOP,0,0,0,2750 THROOP AVE,BRONX,NY,104695327,-73.85051,40.866474
321100010121,Public,PS 121 THROOP,0,0,0,2750 THROOP AVE,BRONX,NY,104695327,-73.85051,40.866474
321100010127,Public,JHS 127 CASTLE HILL (THE),0,0,0,1560 PURDY ST,BRONX,NY,104624215,-73.853203,40.838759
321100010144,Public,JHS 144 MICHELANGELO,0,0,0,2545 GUNTHER AVE,BRONX,NY,104696105,-73.836525,40.863842
321100010153,Public,PS 153 HELEN KELLER,0,0,0,650 BAYCHESTER AVE,BRONX,NY,104751756,-73.831669,40.874035
321100010160,Public,PS 160 WALT DISNEY,0,0,0,4140 HUTCHNSN RVR PKWY E,BRONX,NY,104755401,-73.823816,40.864073
321100010169,Public,BAYCHESTER ACADEMY,0,0,0,3500 EDSON AVE,BRONX,NY,10466,-73.839386,40.881344
321100010175,Public,PS 175 CITY ISLAND,0,0,0,200 CITY ISLAND AVE,BRONX,NY,104641509,-73.78354,40.844353
321100010178,Public,PS 178 DR SELMAN WAKSMAN,0,0,0,850 BAYCHESTER AVE,BRONX,NY,104751702,-73.831669,40.874035
321100010180,Public,MS 180 DR DANIEL HALE WILLIAMS,0,0,0,700 BAYCHESTER AVE,BRONX,NY,104751756,-73.831669,40.874035
321100010181,Public,IS 181 PABLO CASALS,0,0,0,800 BAYCHESTER AVE,BRONX,NY,104751702,-73.831669,40.874035
321100010189,Public,CORNERSTONE ACADEMY FOR SOCIAL ACTION,0,0,0,3441 STEENWICK AVE,BRONX,NY,10475,-73.830616,40.882778
321100010194,Public,PS/MS 194,0,0,0,2365 WATERBURY AVE,BRONX,NY,10462,-73.846594,40.83541
321100010287,Public,NORTH BRONX SCHOOL OF EMPOWERMENT,0,0,0,3710 BARNES AVE,BRONX,NY,10467,-73.860126,40.880649
321100010326,Public,BRONX GREEN MIDDLE SCHOOL,0,0,0,2441 WALLACE AVE,BRONX,NY,10467,-73.865028,40.862098
321100010355,Public,BRONX ALLIANCE MIDDLE SCHOOL,0,0,0,3750 BAYCHESTER AVE,BRONX,NY,10466,-73.839682,40.886002
321100010357,Public,YOUNG VOICES ACADEMY OF THE BRONX,0,0,0,800 LYDIG AVE,BRONX,NY,10462,-73.863733,40.854423
321100010370,Public,LEADERS OF TOMORROW,0,0,0,3710 BARNES AVE,BRONX,NY,10467,-73.860126,40.880649
321100010462,Public,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),0,0,0,3441 STEENWICK AVE,BRONX,NY,10475,-73.830616,40.882778
321100010468,Public,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,0,0,0,2441 WALLACE AVE,BRONX,NY,10467,-73.865028,40.862098
321100010481,Public,STEAM BRIDGE SCHOOL (THE),0,0,0,1684 WHITE PLAINS RD,BRONX,NY,10462,-73.865498,40.843531
321100010483,Public,MATILDA AVENUE SCHOOL (THE),0,0,0,4520 MATILDA AVE,BRONX,NY,10470,-73.854402,40.901436
321100010498,Public,PS/MS 498 VAN NEST ACADEMY,0,0,0,1640 BRONXDALE AVE,BRONX,NY,10462,-73.857989,40.845023
321100010529,Public,ONE WORLD MIDDLE SCHOOL AT EDENWALD,0,0,0,3750 BAYCHESTER AVE,BRONX,NY,10466,-73.839682,40.886002
321100010532,Public,BAYCHESTER MIDDLE SCHOOL,0,0,0,3750 BAYCHESTER AVE,BRONX,NY,10466,-73.839682,40.886002
321100010556,Public,BRONX PARK MIDDLE SCHOOL,0,0,0,2441 WALLACE AVE,BRONX,NY,10467,-73.865028,40.862098
321100010566,Public,PELHAM GARDENS MIDDLE SCHOOL,0,0,0,2545 GUNTHER AVE,BRONX,NY,10469,-73.836525,40.863842
321100010567,Public,LINDEN TREE ELEMENTARY SCHOOL,0,0,0,1560 PURDY ST,BRONX,NY,10462,-73.853203,40.838759
321100011249,Public,BRONX HEALTH SCIENCES HIGH SCHOOL,0,0,0,750 BAYCHESTER AVE,BRONX,NY,10475,-73.831669,40.874035
321100011253,Public,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100011265,Public,BRONX LAB SCHOOL,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100011270,Public,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP:  A COLLEGE BOARD SCHOOL,0,0,0,921 E 228TH ST,BRONX,NY,10466,-73.852714,40.888242
321100011275,Public,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100011288,Public,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,0,0,0,925 ASTOR AVE,BRONX,NY,10469,-73.860729,40.860443
321100011290,Public,BRONX ACADEMY OF HEALTH CAREERS,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100011299,Public,ASTOR COLLEGIATE ACADEMY,0,0,0,925 ASTOR AVE,BRONX,NY,10469,-73.860729,40.860443
321100011418,Public,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,0,0,0,2040 ANTIN PL,BRONX,NY,10462,-73.864438,40.851577
321100011418,Public,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,0,0,0,2040 ANTIN PL,BRONX,NY,10462,-73.864438,40.851577
321100011455,Public,HARRY S TRUMAN HIGH SCHOOL,0,0,0,750 BAYCHESTER AVE,BRONX,NY,10475,-73.831669,40.874035
321100011508,Public,BRONXDALE HIGH SCHOOL,0,0,0,925 ASTOR AVE,BRONX,NY,10469,-73.860729,40.860443
321100011509,Public,HIGH SCHOOL FOR LANGUAGE AND INNOVATION,0,0,0,925 ASTOR AVE,BRONX,NY,10469,-73.860729,40.860443
321100011513,Public,NEW WORLD HIGH SCHOOL,0,0,0,921 E 228TH ST,BRONX,NY,10466,-73.852714,40.888242
321100011514,Public,BRONXWOOD PREPARATORY ACADEMY (THE),0,0,0,921 E 228TH ST,BRONX,NY,10466,-73.852714,40.888242
321100011542,Public,PELHAM PREPARATORY ACADEMY,0,0,0,925 ASTOR AVE,BRONX,NY,10469,-73.860729,40.860443
321100011544,Public,HIGH SCHOOL FOR CONTEMPORARY ARTS,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100011545,Public,BRONX AEROSPACE HIGH SCHOOL,0,0,0,800 E GUN HILL RD,BRONX,NY,10467,-73.861649,40.875172
321100145229,Non-Public,SAINT BARNABAS ELEMENTARY SCHOOL,0,0,0,413 E 241ST ST,BRONX,NY,104701796,-73.8647563,40.9023238
321100145230,Non-Public,SAINT BARNABAS HIGH SCHOOL,0,0,0,425 E 240TH ST,BRONX,NY,104701797,-73.8643396,40.9015425
321100145244,Non-Public,SAINT CATHARINE HIGH SCHOOL,0,0,0,2250 WILLIAMSBRIDGE RD,BRONX,NY,104694891,-73.8565168,40.8586524
321100145253,Non-Public,SAINT CLARE SCHOOL,0,0,0,1911 HONE AVE,BRONX,NY,104611303,-73.8568967,40.8507334
321100145274,Non-Public,SAINT FRANCIS XAVIER SCHOOL,0,0,0,1711 HAIGHT AVE,BRONX,NY,104611401,-73.8526116,40.8483495
